forecast_date,generated_at,SensorID,District,Latitude,Longitude,Muhit_harorat (C),Shamol_tezligi (km/h),Chastota (Hz),Kuchlanish (V),Vibratsiya,Sim_mexanik_holati (%),Atrof_muhit_humidity (%),Quvvati (kW),Fault_predicted,Fault_probability
2026-05-18,2026-05-11 17:17:10,S0580,Olmazor,41.351675,69.282425,21.5,7.2,50.26,232.0,0.2865,75.9,66.9,4.57,1,0.3832
2026-05-12,2026-05-11 17:17:10,S0581,Olmazor,41.365165,69.270991,46.3,5.9,50.1,220.9,0.5829,100.0,73.5,4.2,2,0.7336
2026-05-13,2026-05-11 17:17:10,S0581,Olmazor,41.365165,69.270991,49.2,5.5,50.2,227.2,0.5367,96.5,77.0,4.51,2,0.7336
2026-05-14,2026-05-11 17:17:10,S0581,Olmazor,41.365165,69.270991,50.0,6.7,50.16,225.2,0.7025,90.8,76.9,4.36,2,0.7336
2026-05-15,2026-05-11 17:17:10,S0581,Olmazor,41.365165,69.270991,44.8,1.4,50.11,227.4,0.5501,95.2,73.6,4.19,1,0.3836
2026-05-16,2026-05-11 17:17:10,S0581,Olmazor,41.365165,69.270991,49.4,1.2,50.15,226.3,0.546,92.1,73.4,4.37,2,0.7336
2026-05-17,2026-05-11 17:17:10,S0581,Olmazor,41.365165,69.270991,45.3,2.5,50.27,231.1,0.5652,93.9,81.8,4.43,2,0.7336
2026-05-18,2026-05-11 17:17:10,S0581,Olmazor,41.365165,69.270991,49.9,3.9,50.22,232.6,0.5422,93.2,85.7,4.68,2,0.7336
2026-05-12,2026-05-11 17:17:10,S0582,Olmazor,41.33662,69.256148,35.4,13.3,50.03,213.1,0.799,93.9,60.4,3.64,0,0.0277
2026-05-13,2026-05-11 17:17:10,S0582,Olmazor,41.33662,69.256148,33.8,13.8,50.18,219.5,0.8703,94.7,60.2,3.43,0,0.0277
2026-05-14,2026-05-11 17:17:10,S0582,Olmazor,41.33662,69.256148,34.7,12.3,50.11,216.4,0.9887,96.0,61.8,3.58,0,0.0277
2026-05-15,2026-05-11 17:17:10,S0582,Olmazor,41.33662,69.256148,36.0,13.3,50.14,220.6,0.9317,94.3,64.8,3.42,0,0.0277
2026-05-16,2026-05-11 17:17:10,S0582,Olmazor,41.33662,69.256148,37.2,13.3,50.16,214.5,0.8654,96.3,74.1,3.48,0,0.0277
2026-05-17,2026-05-11 17:17:10,S0582,Olmazor,41.33662,69.256148,36.8,14.4,50.14,211.0,0.9881,96.6,81.8,3.76,0,0.0277
2026-05-18,2026-05-11 17:17:10,S0582,Olmazor,41.33662,69.256148,40.3,12.4,50.2,212.3,0.8521,96.7,80.1,3.94,1,0.3777
2026-05-12,2026-05-11 17:17:10,S0583,Olmazor,41.367631,69.266877,33.4,7.3,50.57,226.9,0.5819,85.8,59.5,3.42,1,0.3863
2026-05-13,2026-05-11 17:17:10,S0583,Olmazor,41.367631,69.266877,34.1,6.9,50.63,225.2,0.6039,89.1,70.8,2.73,1,0.3863
2026-05-14,2026-05-11 17:17:10,S0583,Olmazor,41.367631,69.266877,34.4,4.8,50.57,226.3,0.5131,88.6,63.6,3.33,1,0.3863
2026-05-15,2026-05-11 17:17:10,S0583,Olmazor,41.367631,69.266877,32.9,4.1,50.81,225.8,0.4845,88.4,63.9,3.25,1,0.3863
2026-05-16,2026-05-11 17:17:10,S0583,Olmazor,41.367631,69.266877,33.6,5.2,50.79,227.4,0.5629,87.2,73.7,3.26,1,0.3863
2026-05-17,2026-05-11 17:17:10,S0583,Olmazor,41.367631,69.266877,33.2,3.6,50.89,224.5,0.557,85.6,71.1,3.43,1,0.3863
2026-05-18,2026-05-11 17:17:10,S0583,Olmazor,41.367631,69.266877,29.0,4.0,51.01,226.3,0.5578,88.6,61.6,3.64,2,0.7363
2026-05-12,2026-05-11 17:17:10,S0584,Olmazor,41.331073,69.219665,48.0,2.3,49.81,233.5,0.6596,86.3,51.5,4.91,2,0.743
2026-05-13,2026-05-11 17:17:10,S0584,Olmazor,41.331073,69.219665,46.8,2.7,49.75,236.6,0.5282,82.2,49.8,4.59,2,0.743
2026-05-14,2026-05-11 17:17:10,S0584,Olmazor,41.331073,69.219665,43.8,1.8,49.91,234.2,0.7285,80.1,50.4,4.69,1,0.393
2026-05-15,2026-05-11 17:17:10,S0584,Olmazor,41.331073,69.219665,53.1,3.9,49.83,235.7,0.6694,81.3,50.1,5.2,2,0.743
2026-05-16,2026-05-11 17:17:10,S0584,Olmazor,41.331073,69.219665,45.8,0.4,49.92,238.3,0.5952,85.1,53.5,5.39,2,0.743
2026-05-17,2026-05-11 17:17:10,S0584,Olmazor,41.331073,69.219665,46.6,1.1,49.92,234.4,0.6702,82.3,41.4,5.22,2,0.743
2026-05-18,2026-05-11 17:17:10,S0584,Olmazor,41.331073,69.219665,50.3,0.0,49.84,234.6,0.7618,83.0,37.8,4.75,2,0.743
2026-05-12,2026-05-11 17:17:10,S0585,Olmazor,41.379684,69.223032,38.0,20.4,49.79,222.4,0.5253,88.6,68.5,3.78,0,0.0246
2026-05-13,2026-05-11 17:17:10,S0585,Olmazor,41.379684,69.223032,39.6,22.6,49.88,226.4,0.4435,88.0,64.9,3.2,0,0.0246
2026-05-14,2026-05-11 17:17:10,S0585,Olmazor,41.379684,69.223032,38.1,24.1,49.91,228.1,0.4445,87.6,67.1,3.47,0,0.0246
2026-05-15,2026-05-11 17:17:10,S0585,Olmazor,41.379684,69.223032,38.5,23.9,49.87,225.7,0.5293,89.2,68.9,3.62,0,0.0246
2026-05-16,2026-05-11 17:17:10,S0585,Olmazor,41.379684,69.223032,40.3,25.3,49.81,228.6,0.4786,85.8,68.7,3.93,1,0.3746
2026-05-17,2026-05-11 17:17:10,S0585,Olmazor,41.379684,69.223032,34.9,25.1,49.68,225.9,0.4781,89.2,70.3,4.02,0,0.0246
2026-05-18,2026-05-11 17:17:10,S0585,Olmazor,41.379684,69.223032,37.1,23.5,49.78,229.9,0.4124,87.0,65.1,4.1,0,0.0246
2026-05-12,2026-05-11 17:17:10,S0586,Olmazor,41.369652,69.284259,30.3,16.3,49.77,215.4,0.8877,87.6,58.1,5.75,2,0.7195
2026-05-13,2026-05-11 17:17:10,S0586,Olmazor,41.369652,69.284259,29.3,16.7,49.77,220.3,0.9252,87.9,70.5,6.1,2,0.7195
2026-05-14,2026-05-11 17:17:10,S0586,Olmazor,41.369652,69.284259,30.7,15.3,49.51,215.9,0.7678,88.4,62.0,6.12,2,0.7195
2026-05-15,2026-05-11 17:17:10,S0586,Olmazor,41.369652,69.284259,30.2,17.0,49.44,216.2,0.9076,85.9,65.8,6.6,2,0.7195
2026-05-16,2026-05-11 17:17:10,S0586,Olmazor,41.369652,69.284259,29.4,17.1,49.4,214.5,0.7787,86.8,60.0,6.74,2,0.7195
2026-05-17,2026-05-11 17:17:10,S0586,Olmazor,41.369652,69.284259,30.5,16.5,49.22,217.1,0.8124,91.6,62.3,6.82,2,0.7195
2026-05-18,2026-05-11 17:17:10,S0586,Olmazor,41.369652,69.284259,29.3,17.9,49.19,212.5,0.8667,88.6,61.0,6.91,2,0.7195
2026-05-12,2026-05-11 17:17:10,S0587,Olmazor,41.39452,69.273799,32.4,11.4,50.01,210.2,0.1292,92.8,73.0,3.7,0,0.0268
2026-05-13,2026-05-11 17:17:10,S0587,Olmazor,41.39452,69.273799,31.9,11.8,49.66,208.0,0.1009,94.7,74.2,3.39,1,0.3768
2026-05-14,2026-05-11 17:17:10,S0587,Olmazor,41.39452,69.273799,31.9,11.7,49.81,209.6,0.0951,94.3,80.7,3.78,1,0.3768
2026-05-15,2026-05-11 17:17:10,S0587,Olmazor,41.39452,69.273799,33.1,11.9,49.86,211.8,0.0778,96.0,81.6,3.81,0,0.0268
2026-05-16,2026-05-11 17:17:10,S0587,Olmazor,41.39452,69.273799,33.9,11.3,49.77,210.6,0.0593,99.1,76.9,3.57,0,0.0268
2026-05-17,2026-05-11 17:17:10,S0587,Olmazor,41.39452,69.273799,31.7,9.8,49.93,210.0,0.1207,98.1,74.6,3.6,0,0.0268
2026-05-18,2026-05-11 17:17:10,S0587,Olmazor,41.39452,69.273799,33.0,9.9,49.65,209.2,0.01,96.4,76.3,3.79,1,0.3768
2026-05-12,2026-05-11 17:17:10,S0588,Olmazor,41.358296,69.241822,34.3,10.3,50.1,209.8,0.9363,83.3,44.2,2.12,1,0.3721
2026-05-13,2026-05-11 17:17:10,S0588,Olmazor,41.358296,69.241822,34.9,8.8,50.02,207.6,0.9814,84.9,34.5,2.28,1,0.3721
2026-05-14,2026-05-11 17:17:10,S0588,Olmazor,41.358296,69.241822,34.8,10.0,50.25,207.5,0.8578,84.2,28.5,1.83,1,0.3721
2026-05-15,2026-05-11 17:17:10,S0588,Olmazor,41.358296,69.241822,37.5,9.3,50.36,210.1,0.9792,86.2,40.3,1.85,0,0.0221
2026-05-16,2026-05-11 17:17:10,S0588,Olmazor,41.358296,69.241822,39.1,10.3,50.12,205.7,1.023,87.4,29.3,2.58,1,0.3721
2026-05-17,2026-05-11 17:17:10,S0588,Olmazor,41.358296,69.241822,40.0,8.2,50.35,207.6,0.9791,84.4,32.2,2.26,1,0.3721
2026-05-18,2026-05-11 17:17:10,S0588,Olmazor,41.358296,69.241822,43.7,8.2,50.28,207.7,0.9824,83.3,35.4,2.46,1,0.3721
2026-05-12,2026-05-11 17:17:10,S0589,Olmazor,41.362444,69.222849,31.6,3.5,49.65,226.5,0.7986,80.3,78.1,2.84,1,0.3726
2026-05-13,2026-05-11 17:17:10,S0589,Olmazor,41.362444,69.222849,27.6,2.0,49.46,230.7,0.4715,79.8,75.6,3.21,1,0.3726
2026-05-14,2026-05-11 17:17:10,S0589,Olmazor,41.362444,69.222849,30.9,6.1,49.63,228.0,0.6184,78.3,79.0,3.59,1,0.3726
2026-05-15,2026-05-11 17:17:10,S0589,Olmazor,41.362444,69.222849,29.4,3.9,49.44,227.6,0.6501,76.8,73.0,2.83,1,0.3726
2026-05-16,2026-05-11 17:17:10,S0589,Olmazor,41.362444,69.222849,29.0,3.8,49.27,224.6,0.7325,77.3,73.1,3.5,1,0.3726
2026-05-17,2026-05-11 17:17:10,S0589,Olmazor,41.362444,69.222849,31.0,1.9,49.46,226.4,0.6203,75.0,72.0,3.5,1,0.3726
2026-05-18,2026-05-11 17:17:10,S0589,Olmazor,41.362444,69.222849,32.1,5.1,49.38,223.1,0.734,74.6,78.7,3.26,2,0.7226
2026-05-12,2026-05-11 17:17:10,S0590,Olmazor,41.385574,69.291022,41.8,10.5,50.07,221.5,0.3802,87.8,74.0,3.42,1,0.3807
2026-05-13,2026-05-11 17:17:10,S0590,Olmazor,41.385574,69.291022,46.1,12.3,49.96,213.4,0.4055,84.7,57.2,4.11,2,0.7307
2026-05-14,2026-05-11 17:17:10,S0590,Olmazor,41.385574,69.291022,43.5,11.8,49.78,216.1,0.4099,85.8,64.0,3.61,1,0.3807
2026-05-15,2026-05-11 17:17:10,S0590,Olmazor,41.385574,69.291022,46.9,9.4,49.85,214.4,0.3431,89.1,59.8,3.56,2,0.7307
2026-05-16,2026-05-11 17:17:10,S0590,Olmazor,41.385574,69.291022,42.6,11.1,49.76,212.3,0.6266,86.3,65.7,4.14,1,0.3807
2026-05-17,2026-05-11 17:17:10,S0590,Olmazor,41.385574,69.291022,44.7,10.0,50.01,216.1,0.5051,80.5,56.2,4.06,1,0.3807
2026-05-18,2026-05-11 17:17:10,S0590,Olmazor,41.385574,69.291022,44.8,10.9,49.73,217.0,0.4597,83.3,53.5,3.73,1,0.3807
2026-05-12,2026-05-11 17:17:10,S0591,Olmazor,41.360659,69.267077,33.2,6.1,49.53,216.3,0.01,100.0,47.7,2.31,0,0.0282
2026-05-13,2026-05-11 17:17:10,S0591,Olmazor,41.360659,69.267077,34.6,6.4,49.53,212.9,0.0925,99.8,44.2,2.27,0,0.0282
2026-05-14,2026-05-11 17:17:10,S0591,Olmazor,41.360659,69.267077,33.9,8.5,49.5,212.2,0.01,100.0,52.9,2.08,0,0.0282
2026-05-15,2026-05-11 17:17:10,S0591,Olmazor,41.360659,69.267077,30.0,9.1,49.52,221.5,0.01,100.0,55.0,1.65,0,0.0282
2026-05-16,2026-05-11 17:17:10,S0591,Olmazor,41.360659,69.267077,35.1,7.5,49.43,217.2,0.01,100.0,47.8,1.68,1,0.3782
2026-05-17,2026-05-11 17:17:10,S0591,Olmazor,41.360659,69.267077,29.8,8.1,49.46,215.4,0.01,100.0,57.4,1.03,1,0.3782
2026-05-18,2026-05-11 17:17:10,S0591,Olmazor,41.360659,69.267077,29.4,7.1,49.37,218.1,0.01,100.0,52.1,1.66,1,0.3782
2026-05-12,2026-05-11 17:17:10,S0592,Olmazor,41.357661,69.225588,33.2,17.1,49.94,213.4,0.5696,98.9,34.9,3.81,0,0.0253
2026-05-13,2026-05-11 17:17:10,S0592,Olmazor,41.357661,69.225588,29.7,18.4,50.2,218.5,0.5313,100.0,41.8,3.9,0,0.0253
2026-05-14,2026-05-11 17:17:10,S0592,Olmazor,41.357661,69.225588,31.0,18.0,50.12,212.4,0.6361,100.0,39.8,4.33,0,0.0253
2026-05-15,2026-05-11 17:17:10,S0592,Olmazor,41.357661,69.225588,34.2,17.3,50.1,219.8,0.2577,96.7,38.5,3.79,0,0.0253
2026-05-16,2026-05-11 17:17:10,S0592,Olmazor,41.357661,69.225588,32.4,18.1,49.98,214.3,0.4012,94.3,33.5,3.87,0,0.0253
2026-05-17,2026-05-11 17:17:10,S0592,Olmazor,41.357661,69.225588,33.5,16.5,50.16,217.2,0.4854,99.9,34.1,4.15,0,0.0253
2026-05-18,2026-05-11 17:17:10,S0592,Olmazor,41.357661,69.225588,33.0,18.3,49.99,218.7,0.1583,97.7,32.6,4.47,0,0.0253
2026-05-12,2026-05-11 17:17:10,S0593,Olmazor,41.374221,69.294373,21.6,18.5,50.13,208.0,0.5544,85.5,67.7,4.06,1,0.383
2026-05-13,2026-05-11 17:17:10,S0593,Olmazor,41.374221,69.294373,26.9,19.0,50.09,207.4,0.3075,85.1,67.1,3.89,1,0.383
2026-05-14,2026-05-11 17:17:10,S0593,Olmazor,41.374221,69.294373,24.7,16.9,50.25,211.0,0.4069,86.9,67.6,3.97,0,0.033
2026-05-15,2026-05-11 17:17:10,S0593,Olmazor,41.374221,69.294373,24.5,18.0,50.2,211.2,0.3427,87.1,66.1,4.09,0,0.033
2026-05-16,2026-05-11 17:17:10,S0593,Olmazor,41.374221,69.294373,23.5,18.2,50.08,207.0,0.3002,82.6,68.7,3.89,1,0.383
2026-05-17,2026-05-11 17:17:10,S0593,Olmazor,41.374221,69.294373,21.7,18.1,49.8,203.6,0.3768,84.5,62.4,4.19,1,0.383
2026-05-18,2026-05-11 17:17:10,S0593,Olmazor,41.374221,69.294373,18.2,17.3,50.02,203.5,0.442,84.0,71.5,3.73,1,0.383
2026-05-12,2026-05-11 17:17:10,S0594,Olmazor,41.340487,69.275868,25.9,3.0,50.63,224.0,0.4943,91.7,85.1,3.62,1,0.372
2026-05-13,2026-05-11 17:17:10,S0594,Olmazor,41.340487,69.275868,27.6,5.3,50.56,227.1,0.4778,90.1,87.9,3.53,1,0.372
2026-05-14,2026-05-11 17:17:10,S0594,Olmazor,41.340487,69.275868,29.6,2.7,50.68,226.7,0.7194,95.3,88.4,3.55,1,0.372
2026-05-15,2026-05-11 17:17:10,S0594,Olmazor,41.340487,69.275868,29.4,1.5,50.84,223.6,0.7663,95.6,89.9,3.23,1,0.372
2026-05-16,2026-05-11 17:17:10,S0594,Olmazor,41.340487,69.275868,25.1,4.5,50.71,224.2,0.6035,92.5,92.9,3.54,1,0.372
2026-05-17,2026-05-11 17:17:10,S0594,Olmazor,41.340487,69.275868,24.4,5.4,50.91,227.5,0.7125,94.1,91.9,3.01,1,0.372
2026-05-18,2026-05-11 17:17:10,S0594,Olmazor,41.340487,69.275868,24.2,3.7,50.99,223.1,0.7688,93.7,93.2,3.23,1,0.372
2026-05-12,2026-05-11 17:17:10,S0595,Olmazor,41.355361,69.234848,39.8,5.0,49.86,226.4,0.0178,93.5,59.1,2.74,0,0.0229
2026-05-13,2026-05-11 17:17:10,S0595,Olmazor,41.355361,69.234848,37.8,6.2,49.87,225.5,0.1818,93.9,56.6,2.97,0,0.0229
2026-05-14,2026-05-11 17:17:10,S0595,Olmazor,41.355361,69.234848,35.9,5.9,49.8,226.2,0.0247,96.4,64.2,3.18,0,0.0229
2026-05-15,2026-05-11 17:17:10,S0595,Olmazor,41.355361,69.234848,34.6,3.0,49.7,223.6,0.0388,98.7,63.0,3.33,0,0.0229
2026-05-16,2026-05-11 17:17:10,S0595,Olmazor,41.355361,69.234848,33.4,4.8,49.82,223.8,0.0473,97.9,64.7,3.34,0,0.0229
2026-05-17,2026-05-11 17:17:10,S0595,Olmazor,41.355361,69.234848,34.4,5.6,49.65,225.4,0.052,95.5,59.1,3.52,0,0.0229
2026-05-18,2026-05-11 17:17:10,S0595,Olmazor,41.355361,69.234848,32.5,6.2,49.66,225.1,0.0537,96.9,63.1,3.35,0,0.0229
2026-05-12,2026-05-11 17:17:10,S0596,Olmazor,41.344315,69.251665,35.8,8.9,50.17,222.8,0.316,80.2,70.9,2.87,1,0.3879
2026-05-13,2026-05-11 17:17:10,S0596,Olmazor,41.344315,69.251665,39.1,6.7,50.09,223.1,0.3393,81.9,73.9,2.67,1,0.3879
2026-05-14,2026-05-11 17:17:10,S0596,Olmazor,41.344315,69.251665,38.4,6.0,50.25,220.5,0.4337,82.7,75.4,3.09,1,0.3879
2026-05-15,2026-05-11 17:17:10,S0596,Olmazor,41.344315,69.251665,39.3,8.4,50.29,223.2,0.3965,82.9,66.2,3.24,1,0.3879
2026-05-16,2026-05-11 17:17:10,S0596,Olmazor,41.344315,69.251665,36.2,6.2,50.27,221.1,0.3622,82.6,68.1,3.28,1,0.3879
2026-05-17,2026-05-11 17:17:10,S0596,Olmazor,41.344315,69.251665,39.1,6.4,50.22,223.6,0.4772,80.7,68.6,3.38,1,0.3879
2026-05-18,2026-05-11 17:17:10,S0596,Olmazor,41.344315,69.251665,37.4,4.9,50.42,228.7,0.4695,82.0,67.3,3.67,1,0.3879
2026-05-12,2026-05-11 17:17:10,S0597,Olmazor,41.371536,69.289191,26.1,3.1,50.18,212.4,0.5933,92.9,71.2,4.13,0,0.0277
2026-05-13,2026-05-11 17:17:10,S0597,Olmazor,41.371536,69.289191,28.1,1.2,50.08,213.3,0.7373,95.0,72.3,4.79,0,0.0277
2026-05-14,2026-05-11 17:17:10,S0597,Olmazor,41.371536,69.289191,24.3,3.0,50.04,213.1,0.6217,92.9,76.9,3.66,0,0.0277
2026-05-15,2026-05-11 17:17:10,S0597,Olmazor,41.371536,69.289191,22.9,0.0,50.18,212.2,0.7014,93.7,82.4,4.36,0,0.0277
2026-05-16,2026-05-11 17:17:10,S0597,Olmazor,41.371536,69.289191,23.6,1.3,50.03,214.2,0.5278,92.4,85.8,4.1,0,0.0277
2026-05-17,2026-05-11 17:17:10,S0597,Olmazor,41.371536,69.289191,22.0,2.0,50.22,212.6,0.6494,93.5,85.1,4.48,0,0.0277
2026-05-18,2026-05-11 17:17:10,S0597,Olmazor,41.371536,69.289191,21.9,1.4,50.16,212.4,0.6657,93.2,84.1,4.29,0,0.0277
2026-05-12,2026-05-11 17:17:10,S0598,Olmazor,41.388347,69.271569,45.8,0.0,49.91,236.7,0.4979,81.2,66.0,3.78,2,0.735
2026-05-13,2026-05-11 17:17:10,S0598,Olmazor,41.388347,69.271569,47.6,2.1,50.15,238.4,0.2782,78.7,59.6,3.9,2,0.735
2026-05-14,2026-05-11 17:17:10,S0598,Olmazor,41.388347,69.271569,46.1,0.6,49.94,239.0,0.5996,81.4,64.2,3.5,2,0.735
2026-05-15,2026-05-11 17:17:10,S0598,Olmazor,41.388347,69.271569,46.8,0.6,50.08,241.3,0.6123,79.3,72.7,3.46,2,0.735
2026-05-16,2026-05-11 17:17:10,S0598,Olmazor,41.388347,69.271569,49.1,0.1,50.16,239.8,0.3744,79.6,56.6,3.46,2,0.735
2026-05-17,2026-05-11 17:17:10,S0598,Olmazor,41.388347,69.271569,51.6,0.0,50.15,241.0,0.4996,79.8,60.4,3.62,2,0.735
2026-05-18,2026-05-11 17:17:10,S0598,Olmazor,41.388347,69.271569,50.1,0.0,50.02,240.2,0.3127,80.0,55.6,3.32,2,0.735
2026-05-12,2026-05-11 17:17:10,S0599,Olmazor,41.349652,69.221988,28.7,7.8,50.35,215.6,0.743,91.1,59.9,3.33,0,0.029
2026-05-13,2026-05-11 17:17:10,S0599,Olmazor,41.349652,69.221988,27.8,9.4,50.38,213.8,0.7871,90.8,61.5,3.82,0,0.029
2026-05-14,2026-05-11 17:17:10,S0599,Olmazor,41.349652,69.221988,27.4,8.4,50.42,212.7,0.8333,91.3,64.1,3.39,0,0.029
2026-05-15,2026-05-11 17:17:10,S0599,Olmazor,41.349652,69.221988,29.0,5.8,50.14,217.0,0.81,89.6,62.7,4.12,0,0.029
2026-05-16,2026-05-11 17:17:10,S0599,Olmazor,41.349652,69.221988,26.9,6.0,50.26,216.6,0.9054,88.9,71.0,3.85,0,0.029
2026-05-17,2026-05-11 17:17:10,S0599,Olmazor,41.349652,69.221988,26.0,4.9,50.07,214.1,0.8381,88.4,67.2,3.68,0,0.029
2026-05-18,2026-05-11 17:17:10,S0599,Olmazor,41.349652,69.221988,26.1,6.3,50.2,217.8,0.7512,86.7,64.7,3.5,0,0.029
2026-05-12,2026-05-11 17:17:10,S0600,Olmazor,41.38615,69.218009,34.3,5.0,49.52,209.5,0.6187,84.2,74.5,3.67,1,0.3833
2026-05-13,2026-05-11 17:17:10,S0600,Olmazor,41.38615,69.218009,33.0,4.8,49.64,206.0,0.7304,84.5,80.2,3.41,1,0.3833
2026-05-14,2026-05-11 17:17:10,S0600,Olmazor,41.38615,69.218009,29.8,10.0,49.61,205.6,0.7233,85.4,83.0,3.4,1,0.3833
2026-05-15,2026-05-11 17:17:10,S0600,Olmazor,41.38615,69.218009,31.5,6.3,49.64,205.7,0.7555,86.2,74.8,3.47,1,0.3833
2026-05-16,2026-05-11 17:17:10,S0600,Olmazor,41.38615,69.218009,26.2,6.4,49.64,211.6,0.8027,83.9,76.4,3.41,1,0.3833
2026-05-17,2026-05-11 17:17:10,S0600,Olmazor,41.38615,69.218009,26.5,6.2,49.57,210.4,0.6484,88.5,73.3,2.96,0,0.0333
2026-05-18,2026-05-11 17:17:10,S0600,Olmazor,41.38615,69.218009,27.3,6.7,49.68,205.6,0.8479,86.6,78.1,3.49,1,0.3833
2026-05-12,2026-05-11 17:17:10,S0601,Sergeli,41.190366,69.305774,36.7,7.8,50.47,212.5,0.4324,95.5,60.1,3.7,0,0.0244
2026-05-13,2026-05-11 17:17:10,S0601,Sergeli,41.190366,69.305774,39.9,8.2,50.64,209.3,0.5577,98.3,55.0,3.5,1,0.3744
2026-05-14,2026-05-11 17:17:10,S0601,Sergeli,41.190366,69.305774,36.7,7.6,50.87,210.0,0.4761,94.7,59.0,3.27,1,0.3744
2026-05-15,2026-05-11 17:17:10,S0601,Sergeli,41.190366,69.305774,38.0,9.7,50.91,206.9,0.4414,100.0,53.5,3.77,1,0.3744
2026-05-16,2026-05-11 17:17:10,S0601,Sergeli,41.190366,69.305774,37.8,8.6,51.0,208.4,0.3985,97.0,52.0,3.32,1,0.3744
2026-05-17,2026-05-11 17:17:10,S0601,Sergeli,41.190366,69.305774,39.8,9.1,50.98,201.2,0.5265,91.2,46.2,3.24,1,0.3744
2026-05-18,2026-05-11 17:17:10,S0601,Sergeli,41.190366,69.305774,35.1,7.4,51.0,205.9,0.5052,94.1,45.8,3.58,1,0.3744
2026-05-12,2026-05-11 17:17:10,S0602,Sergeli,41.189621,69.334747,36.8,6.8,49.84,220.6,0.2939,93.3,83.9,3.7,0,0.0241
2026-05-13,2026-05-11 17:17:10,S0602,Sergeli,41.189621,69.334747,32.9,8.2,49.81,217.2,0.3944,91.9,88.4,3.56,0,0.0241
2026-05-14,2026-05-11 17:17:10,S0602,Sergeli,41.189621,69.334747,35.8,7.7,49.7,210.6,0.5403,92.2,85.2,3.12,0,0.0241
2026-05-15,2026-05-11 17:17:10,S0602,Sergeli,41.189621,69.334747,36.4,6.2,49.73,215.9,0.4962,88.0,90.1,3.12,1,0.3741
2026-05-16,2026-05-11 17:17:10,S0602,Sergeli,41.189621,69.334747,34.5,3.8,49.76,207.4,0.367,95.0,84.5,2.73,1,0.3741
2026-05-17,2026-05-11 17:17:10,S0602,Sergeli,41.189621,69.334747,36.0,5.8,49.66,211.3,0.516,91.5,88.8,2.44,0,0.0241
2026-05-18,2026-05-11 17:17:10,S0602,Sergeli,41.189621,69.334747,33.0,5.6,49.64,209.7,0.3649,94.4,87.9,2.73,1,0.3741
2026-05-12,2026-05-11 17:17:10,S0603,Sergeli,41.207756,69.300024,42.5,5.2,50.23,223.6,0.2603,92.5,73.6,5.67,2,0.7375
2026-05-13,2026-05-11 17:17:10,S0603,Sergeli,41.207756,69.300024,44.6,4.2,50.34,222.6,0.2556,93.6,56.8,5.0,1,0.3875
2026-05-14,2026-05-11 17:17:10,S0603,Sergeli,41.207756,69.300024,45.0,2.7,50.34,221.7,0.0383,96.5,65.2,5.11,1,0.3875
2026-05-15,2026-05-11 17:17:10,S0603,Sergeli,41.207756,69.300024,45.4,5.1,50.36,219.6,0.2204,96.5,61.2,5.33,2,0.7375
2026-05-16,2026-05-11 17:17:10,S0603,Sergeli,41.207756,69.300024,46.7,6.1,50.21,221.6,0.0899,98.3,68.0,4.82,2,0.7375
2026-05-17,2026-05-11 17:17:10,S0603,Sergeli,41.207756,69.300024,45.9,5.9,50.43,223.2,0.1651,97.2,71.4,4.54,2,0.7375
2026-05-18,2026-05-11 17:17:10,S0603,Sergeli,41.207756,69.300024,49.7,5.7,50.35,225.6,0.0394,100.0,64.7,4.57,2,0.7375
2026-05-12,2026-05-11 17:17:10,S0604,Sergeli,41.185349,69.322226,35.5,9.8,50.22,211.6,0.947,89.8,81.2,3.69,0,0.0299
2026-05-13,2026-05-11 17:17:10,S0604,Sergeli,41.185349,69.322226,30.0,7.2,50.24,211.1,0.9241,90.1,85.5,4.16,0,0.0299
2026-05-14,2026-05-11 17:17:10,S0604,Sergeli,41.185349,69.322226,32.5,7.4,50.24,214.7,1.0172,89.0,90.1,3.91,1,0.3799
2026-05-15,2026-05-11 17:17:10,S0604,Sergeli,41.185349,69.322226,33.4,8.9,50.15,211.7,1.1393,88.4,94.5,3.93,1,0.3799
2026-05-16,2026-05-11 17:17:10,S0604,Sergeli,41.185349,69.322226,36.4,7.6,50.16,212.0,1.0185,87.2,84.7,3.82,1,0.3799
2026-05-17,2026-05-11 17:17:10,S0604,Sergeli,41.185349,69.322226,33.9,12.0,50.13,208.0,1.0125,82.8,86.9,3.9,1,0.3799
2026-05-18,2026-05-11 17:17:10,S0604,Sergeli,41.185349,69.322226,34.4,10.2,50.05,212.1,0.9456,88.0,94.6,3.47,1,0.3799
2026-05-12,2026-05-11 17:17:10,S0605,Sergeli,41.241944,69.307319,34.7,11.8,49.97,232.8,0.3496,83.9,83.4,2.27,1,0.3807
2026-05-13,2026-05-11 17:17:10,S0605,Sergeli,41.241944,69.307319,32.7,10.3,50.01,230.2,0.1788,87.9,84.4,2.96,1,0.3807
2026-05-14,2026-05-11 17:17:10,S0605,Sergeli,41.241944,69.307319,31.0,9.9,49.99,226.9,0.3007,82.5,90.6,2.52,1,0.3807
2026-05-15,2026-05-11 17:17:10,S0605,Sergeli,41.241944,69.307319,30.2,10.1,50.23,231.5,0.211,82.6,80.6,2.42,1,0.3807
2026-05-16,2026-05-11 17:17:10,S0605,Sergeli,41.241944,69.307319,33.6,10.4,50.06,238.7,0.2383,84.7,90.1,2.75,1,0.3807
